customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,credit score,loan_freq,loan_to_due_ratio,bank_branch_state,bank_branch_country,age,age group
8a858edb5a70bfe0015a7ef6715642d0,1983-07-14,Savings,3.3556068,6.679045,Access Bank,Permanent,Graduate,301970883,5,2017-07-10 07:19:12,2017-07-10 06:19:07,20000.0,24500.0,30,Good,828,4,0.78,Ogun State,Nigeria,42,Old-aged Adult
8a858eda5c8863ff015c8b96e5fd74d0,1988-04-26,Savings,7.3791755,10.5052245,EcoBank,Permanent,Graduate,301977772,2,2017-07-14 14:31:05,2017-07-14 13:30:58,10000.0,13000.0,30,Good,795,1,0.77,Kaduna,Nigeria,37,Old-aged Adult
8a858fd75bb62bbe015bc03ff81245f7,1988-10-24,Savings,6.3114759,4.9335653,Access Bank,Permanent,Graduate,302003649,4,2017-07-30 16:31:08,2017-07-30 15:29:59,10000.0,13000.0,30,Bad,704,3,0.8,Bayelsa,Nigeria,36,Old-aged Adult
8a858fae5b49223f015b499e1cf9485b,1984-12-22,Savings,3.2643932,6.5667918,GT Bank,Permanent,Graduate,301982904,4,2017-07-18 00:03:50,2017-07-17 23:02:40,10000.0,13000.0,30,Bad,600,3,0.84,Lagos,Nigeria,40,Old-aged Adult
8a858eab5cf9c4c8015cfa0b1d8e1c67,1992-10-09,Savings,3.4581081,6.4303774,Access Bank,Student,Graduate,301975249,2,2017-07-12 21:54:39,2017-07-12 20:54:32,10000.0,11500.0,15,Good,667,1,0.87,Lagos,Nigeria,32,Old-aged Adult
8a858e0c5519be5401551d86e3f71cba,1985-10-02,Savings,5.1984532,7.6404166,Diamond Bank,Student,Graduate,301981657,8,2017-07-17 11:34:55,2017-07-17 10:33:43,15000.0,18375.0,30,Bad,576,7,0.79,Ekiti,Nigeria,39,Old-aged Adult
8a858eb25b5d2e82015b5d51be422bfa,1982-05-30,Savings,3.1693374,6.4580185,GT Bank,Permanent,Graduate,301962168,4,2017-07-03 21:12:57,2017-07-03 20:12:53,20000.0,24500.0,30,Good,692,3,0.77,Lagos,Nigeria,43,Old-aged Adult
8a858ed25ba09f98015ba3f2c69e6d69,1990-08-27,Savings,3.3572047,6.6736015,GT Bank,Permanent,Graduate,301978182,2,2017-07-14 18:51:15,2017-07-14 17:51:09,10000.0,11500.0,15,Good,704,1,0.87,Ogun State,Nigeria,35,Old-aged Adult
8a858f095c3b2c30015c3ed334092d6d,1990-07-28,Savings,3.3331999,6.5773593,UBA,Permanent,Graduate,301964782,4,2017-07-05 12:35:30,2017-07-05 11:35:25,20000.0,24500.0,30,Good,557,3,0.87,Lagos,Nigeria,35,Old-aged Adult
8a858f435aa9712e015aa9e8e9735ca6,1981-06-19,Savings,3.2467533,6.706135,FCMB,Permanent,Graduate,301973344,8,2017-07-11 16:25:39,2017-07-11 15:25:34,30000.0,34500.0,30,Good,778,7,0.88,Ogun State,Nigeria,44,Old-aged Adult
8a8589c1545181f301546606804130a2,1995-07-15,Other,3.3525884,6.6370015,Fidelity Bank,Permanent,Graduate,301995703,2,2017-07-25 17:43:54,2017-07-25 16:43:47,10000.0,13000.0,30,Good,740,1,0.87,Lagos,Nigeria,30,Middle-aged Adult
8a858eff55a090650155c536388d2f1b,1975-01-30,Savings,3.3385867,6.5931655,FCMB,Self-Employed,Graduate,301968674,8,2017-07-07 23:08:05,2017-07-07 22:07:59,20000.0,24500.0,30,Good,830,7,0.79,Lagos,Nigeria,50,Old-aged Adult
8a858f8a558227f20155915162bd53e0,1989-03-10,Savings,3.3684913,6.5184344,First Bank,Permanent,Graduate,302001651,6,2017-07-29 06:35:49,2017-07-29 05:35:43,10000.0,13000.0,30,Bad,609,5,0.79,Lagos,Nigeria,36,Old-aged Adult
8a858fb557330de101574e0d803b1042,1994-10-15,Other,3.2402849,6.6835537,GT Bank,Permanent,Graduate,301998634,2,2017-07-27 11:58:15,2017-07-27 10:58:08,10000.0,13000.0,30,Bad,557,1,0.77,Ogun State,Nigeria,30,Middle-aged Adult
8a858f405d13c45f015d14c5b53c5668,1989-12-02,Savings,7.3622909,9.1561216,GT Bank,Permanent,Graduate,301999924,2,2017-07-28 07:23:12,2017-07-28 06:23:05,10000.0,13000.0,30,Good,612,1,0.77,Federal Capital Territory,Nigeria,35,Old-aged Adult
8a858e035693e0290156a30b341d7026,1993-11-19,Other,7.5296319,6.4263965,First Bank,Student,Graduate,301990615,11,2017-07-22 11:34:58,2017-07-22 10:34:44,40000.0,48000.0,60,Good,792,10,0.84,Enugu,Nigeria,31,Middle-aged Adult
8a858e0a5668e69c01567a390d716175,1976-06-24,Other,3.8664636,7.3297443,UBA,Permanent,Graduate,301959668,5,2017-07-02 07:37:36,2017-07-02 06:37:30,15000.0,18375.0,30,Good,612,4,0.77,Oyo,Nigeria,49,Old-aged Adult
8a858f475b5e370c015b609c69cd4c30,1984-11-21,Savings,3.3335369,7.130435,GT Bank,Permanent,Graduate,301987252,2,2017-07-20 10:54:38,2017-07-20 09:54:24,10000.0,13000.0,30,Good,832,1,0.77,Ìpínlẹ̀ Ògùn,Nigeria,40,Old-aged Adult
8a858f165bf7b5ca015bf7b7fa8700f8,1987-01-06,Savings,7.044299,4.8621136,Zenith Bank,Permanent,Graduate,301963826,2,2017-07-04 19:52:15,2017-07-04 18:52:09,10000.0,13000.0,30,Bad,832,1,0.77,Rivers,Nigeria,38,Old-aged Adult
8a858fde5668e05501566a1fdd2c6208,1983-12-16,Other,3.3284652,6.6575785,GT Bank,Permanent,Graduate,301995253,13,2017-07-25 13:03:28,2017-07-25 12:01:48,40000.0,44000.0,30,Good,706,12,0.86,Lagos,Nigeria,41,Old-aged Adult
8a858fb65b2020b2015b23c6042023b2,1977-06-18,Savings,5.1821507,7.2562259,FCMB,Permanent,Graduate,301964529,7,2017-07-05 10:19:24,2017-07-05 09:19:09,30000.0,34500.0,30,Good,762,6,0.88,Ondo,Nigeria,48,Old-aged Adult
8a858fe45cd62cbf015cdac3af2a17b6,1989-01-21,Savings,3.5868203,6.4969523,Stanbic IBTC,Permanent,Graduate,301975691,2,2017-07-13 09:32:23,2017-07-13 08:32:16,10000.0,13000.0,30,Good,630,1,0.77,Lagos,Nigeria,36,Old-aged Adult
8a858e6956939bac0156a275c3354a1d,1985-08-21,Other,6.8149756,6.1527515,Heritage Bank,Self-Employed,Graduate,301982869,9,2017-07-17 23:13:13,2017-07-17 22:13:07,20000.0,24500.0,30,Good,809,8,0.84,Anambra,Nigeria,40,Old-aged Adult
8a858ecb5bf33c30015bf4344b434718,1981-10-06,Savings,3.2003973,6.4646954,GT Bank,Permanent,Graduate,301977547,3,2017-07-14 12:44:39,2017-07-14 11:44:31,10000.0,13000.0,30,Bad,832,2,0.82,Lagos,Nigeria,43,Old-aged Adult
8a858e64590ae20001590c511d9b0cdf,1985-09-01,Savings,3.3603715,6.4357419,Fidelity Bank,Permanent,Graduate,301995440,4,2017-07-25 15:03:39,2017-07-25 14:03:32,10000.0,11500.0,15,Good,545,3,0.87,Lagos,Nigeria,40,Old-aged Adult
8a85882653e2eb990153ec156fa2537f,1991-03-03,Other,5.752097,5.5475838,Zenith Bank,Permanent,Graduate,301965822,10,2017-07-06 05:25:14,2017-07-06 04:25:08,20000.0,24500.0,30,Good,675,9,0.86,Delta,Nigeria,34,Old-aged Adult
8a858f23573921ad0157562d0d7015e4,1988-08-31,Savings,3.409583,6.6026888,GT Bank,Permanent,Graduate,301996874,2,2017-07-26 12:34:26,2017-07-26 11:33:14,10000.0,11500.0,15,Good,374,1,0.87,Lagos,Nigeria,37,Old-aged Adult
8a858fc75cd62882015ce8c205ed5e94,1989-02-11,Savings,3.3758974,6.5255664,GT Bank,Permanent,Graduate,301978099,2,2017-07-14 17:55:49,2017-07-14 16:55:42,10000.0,11500.0,15,Good,777,1,0.87,Lagos,Nigeria,36,Old-aged Adult
8a858e345bd96da8015be7a730560324,1985-03-10,Savings,3.3925985,6.5747388,First Bank,Permanent,Graduate,302000562,3,2017-07-28 13:13:32,2017-07-28 12:13:25,10000.0,13000.0,30,Good,814,2,0.77,Lagos,Nigeria,40,Old-aged Adult
8a858ff554e290e1015503ada2797979,1989-02-04,Other,3.8351565,7.4329647,First Bank,Permanent,Graduate,301980009,7,2017-07-16 07:58:26,2017-07-16 06:58:01,30000.0,39000.0,60,Bad,781,6,0.79,Oyo,Nigeria,36,Old-aged Adult
8a858eb75c21a2b9015c300ec2d16eee,1984-09-14,Savings,3.2990824,7.1022301,EcoBank,Permanent,Graduate,301983233,3,2017-07-18 08:35:38,2017-07-18 07:35:30,10000.0,13000.0,30,Good,805,2,0.78,Ogun State,Nigeria,40,Old-aged Adult
8a858fa95c695f85015c780af573028d,1987-11-30,Savings,5.2464095,7.6530143,EcoBank,Permanent,Graduate,301967347,3,2017-07-07 04:45:52,2017-07-07 03:45:46,20000.0,24000.0,30,Good,612,2,0.82,Ekiti,Nigeria,37,Old-aged Adult
8a858fa95c695f85015c7433666039ab,1985-12-11,Savings,3.4380035,6.8334492,UBA,Permanent,Graduate,301959703,2,2017-07-02 08:31:26,2017-07-02 07:31:21,10000.0,13000.0,30,Bad,777,1,0.77,Ogun State,Nigeria,39,Old-aged Adult
8a858f585a6bfa1d015a700d765807a6,1969-12-12,Savings,12.4103002,9.2697493,GT Bank,Permanent,Graduate,301960382,3,2017-07-02 22:19:43,2017-07-02 21:19:38,10000.0,13000.0,30,Good,667,2,0.82,Adamawa,Nigeria,55,Old-aged Adult
8a858e0f58d4699c0158d4894de00907,1991-08-28,Savings,3.3426863,6.447937,Diamond Bank,Permanent,Graduate,301996124,13,2017-07-25 23:28:51,2017-07-25 22:28:44,30000.0,34500.0,30,Good,722,12,0.88,Lagos,Nigeria,34,Old-aged Adult
8a858f03582a54c301582f698a281700,1982-06-14,Savings,3.3528548,6.5422168,UBA,Permanent,Graduate,301998641,9,2017-07-27 12:00:52,2017-07-27 11:00:45,30000.0,39000.0,60,Good,750,8,0.8,Lagos,Nigeria,43,Old-aged Adult
8a858eed5a42df95015a467239f13ec5,1984-04-12,Savings,3.4717688,6.6231835,GT Bank,Permanent,Graduate,301993112,6,2017-07-24 11:00:22,2017-07-24 10:00:15,20000.0,24500.0,30,Good,653,5,0.85,Lagos,Nigeria,41,Old-aged Adult
8a858f8f5bfd3cfa015c0b26533902ef,1989-03-19,Savings,3.508566,6.6833545,Zenith Bank,Permanent,Graduate,301960391,2,2017-07-02 22:35:05,2017-07-02 21:33:59,10000.0,13000.0,30,Bad,704,1,0.87,Ogun State,Nigeria,36,Old-aged Adult
8a858ff455a09f5a0155ba378c9b10bc,1974-06-04,Other,7.3818774,9.1382037,GT Bank,Permanent,Graduate,302001023,7,2017-07-28 17:25:34,2017-07-28 16:24:23,30000.0,34500.0,30,Good,834,6,0.81,Federal Capital Territory,Nigeria,51,Old-aged Adult
8a858ffb5b350b52015b352574d219d9,1986-12-26,Savings,3.39221,6.5391844,Diamond Bank,Permanent,Graduate,301974266,4,2017-07-12 09:57:58,2017-07-12 08:56:47,20000.0,24500.0,30,Good,771,3,0.77,Lagos,Nigeria,38,Old-aged Adult
8a858f275c451af5015c4bbd303b1a1f,1984-07-30,Savings,7.0150685,4.7591623,First Bank,Permanent,Graduate,301988713,3,2017-07-21 07:07:41,2017-07-21 06:07:34,10000.0,13000.0,30,Good,612,2,0.77,Rivers,Nigeria,41,Old-aged Adult
8a858ece5cd05041015cd3c532892d4d,1990-11-11,Savings,4.5795329,7.8066688,Stanbic IBTC,Permanent,Graduate,301992879,2,2017-07-24 08:48:18,2017-07-24 07:48:10,10000.0,13000.0,30,Good,795,1,0.77,Osun,Nigeria,34,Old-aged Adult
8a8589a453d0b8850153dae4ffc66b8d,1985-03-31,Savings,3.8785923,7.3473001,GT Bank,Permanent,Graduate,301967695,5,2017-07-07 10:15:21,2017-07-07 09:15:06,15000.0,18375.0,30,Good,777,4,0.82,Oyo,Nigeria,40,Old-aged Adult
8a858fcf5591c5cf015593299cf75a49,1973-03-10,Other,3.317033,6.6317567,FCMB,Self-Employed,Graduate,301993928,4,2017-07-24 17:51:02,2017-07-24 16:50:56,10000.0,13000.0,30,Bad,674,3,0.77,Lagos,Nigeria,52,Old-aged Adult
8a858f555cacacdf015cb06242e03e45,1983-02-28,Savings,7.0506844,4.8408025,GT Bank,Permanent,Graduate,301984677,2,2017-07-18 21:33:33,2017-07-18 20:33:27,10000.0,11500.0,15,Good,520,1,0.87,Rivers,Nigeria,42,Old-aged Adult
8a858f4c5bb597f6015bbba286f03bdb,1962-05-12,Savings,7.886617,5.0365918,Access Bank,Permanent,Graduate,301987324,3,2017-07-20 11:30:46,2017-07-20 10:30:39,10000.0,11500.0,15,Good,795,2,0.77,Akwa Ibom,Nigeria,63,Old-aged Adult
8a858f01587f1f73015881dd10be0f09,1984-04-21,Savings,3.3295533,6.65607,GT Bank,Permanent,Graduate,301978637,4,2017-07-15 05:43:15,2017-07-15 04:43:07,10000.0,13000.0,30,Bad,655,3,0.77,Lagos,Nigeria,41,Old-aged Adult
8a858f295c8d307f015c95b5b13724f7,1975-09-17,Savings,7.5650486,8.9167266,GT Bank,Permanent,Graduate,301965329,2,2017-07-05 18:23:36,2017-07-05 17:23:29,10000.0,13000.0,30,Bad,575,1,0.77,Federal Capital Territory,Nigeria,49,Old-aged Adult
8a858966538deb19015392224ebd20b4,1991-03-13,Other,7.0738786,6.1392871,Diamond Bank,Self-Employed,Graduate,301982527,8,2017-07-17 19:07:41,2017-07-17 18:06:31,30000.0,34500.0,30,Good,759,7,0.82,Anambra,Nigeria,34,Old-aged Adult
8a858f255ca276c5015ca67eb9b05780,1988-11-17,Savings,7.5719133,9.03728,Zenith Bank,Permanent,Graduate,302001967,2,2017-07-29 10:41:23,2017-07-29 09:41:15,10000.0,13000.0,30,Good,484,1,0.77,Federal Capital Territory,Nigeria,36,Old-aged Adult
8a858f435aa9712e015aaa0bc4f46db1,1992-07-12,Savings,7.5049278,6.4161882,Access Bank,Permanent,Graduate,301961060,5,2017-07-03 13:22:09,2017-07-03 12:22:05,20000.0,24500.0,30,Good,837,4,0.78,Enugu,Nigeria,33,Old-aged Adult
8a858f4156939c3c01569d232cbd5024,1977-11-04,Other,3.7129196,6.6478715,Zenith Bank,Self-Employed,Graduate,301995224,2,2017-07-25 12:44:26,2017-07-25 11:44:17,10000.0,11500.0,15,Good,594,1,0.87,Lagos,Nigeria,47,Old-aged Adult
8a8589c1545181f30154735d98f93955,1986-01-03,Other,3.4662844,6.4321191,GT Bank,Permanent,Graduate,301967286,12,2017-07-07 00:38:38,2017-07-06 23:38:13,40000.0,48000.0,60,Good,768,11,0.82,Lagos,Nigeria,39,Old-aged Adult
8a858e195af64338015af6bc45ef5aef,1980-12-09,Savings,3.3919558,6.5675276,GT Bank,Permanent,Graduate,302001217,2,2017-07-28 19:38:51,2017-07-28 18:38:43,10000.0,11000.0,15,Good,557,1,0.87,Lagos,Nigeria,44,Old-aged Adult
8a858efa5c646292015c789e1aa9260a,1978-12-13,Savings,7.6383673,9.0231252,Access Bank,Permanent,Graduate,301979982,2,2017-07-16 07:21:02,2017-07-16 06:20:55,10000.0,13000.0,30,Good,814,1,0.87,Nasarawa,Nigeria,46,Old-aged Adult
8a858e8457f7a42a0157fff1ed9d0929,1990-06-01,Other,7.493763,9.0370751,Access Bank,Permanent,Graduate,301990911,10,2017-07-22 15:33:14,2017-07-22 14:33:08,15000.0,16687.5,15,Good,757,9,0.88,Federal Capital Territory,Nigeria,35,Old-aged Adult
8a858eef5554890501556cf996a2495a,1979-08-30,Savings,3.1199776,6.8835676,Access Bank,Permanent,Graduate,301967432,10,2017-07-07 07:20:47,2017-07-07 06:20:42,10000.0,11500.0,15,Bad,775,9,0.83,Ogun State,Nigeria,46,Old-aged Adult
8a858ed45bc9a645015bcb3187b8543c,1988-10-24,Savings,4.5171419,8.4805377,UBA,Permanent,Graduate,301979295,3,2017-07-15 15:18:52,2017-07-15 14:18:46,10000.0,13000.0,30,Bad,787,2,0.77,Kwara,Nigeria,36,Old-aged Adult
8a858f4156939c3c0156a2957b34644c,1988-09-29,Other,3.5488523,6.6159755,GT Bank,Permanent,Graduate,302001639,9,2017-07-29 06:17:47,2017-07-29 05:17:41,30000.0,34500.0,30,Good,709,8,0.87,Lagos,Nigeria,36,Old-aged Adult
8a858fd4597cf42201597eded8940f3b,1980-09-03,Savings,3.3668108,6.4469188,Diamond Bank,Permanent,Graduate,301977723,3,2017-07-14 14:10:16,2017-07-14 13:10:09,10000.0,13000.0,30,Good,823,2,0.77,Lagos,Nigeria,45,Old-aged Adult
8a3442825124396701513514dad40fa7,1986-08-07,Other,3.3756438,6.555519,First Bank,Permanent,Graduate,301972246,10,2017-07-10 22:40:52,2017-07-10 21:40:46,30000.0,34500.0,30,Good,802,9,0.88,Lagos,Nigeria,39,Old-aged Adult
8a858f2c58dc6e680158e4e62c3b0ccd,1989-10-14,Savings,3.2457042,6.6465445,First Bank,Permanent,Graduate,301994296,2,2017-07-24 21:38:02,2017-07-24 20:37:54,10000.0,13000.0,30,Bad,520,1,0.77,Lagos,Nigeria,35,Old-aged Adult
8a858e885c63d379015c6a56ebaf33b1,1976-10-08,Savings,3.3005564,6.6736695,Diamond Bank,Permanent,Graduate,301983088,2,2017-07-18 06:58:34,2017-07-18 05:58:26,10000.0,13000.0,30,Good,832,1,0.77,Lagos,Nigeria,48,Old-aged Adult
8a858ea45c109201015c10d210791b14,1986-12-02,Savings,3.8682345,7.3814232,GT Bank,Permanent,Graduate,301989459,3,2017-07-21 14:53:11,2017-07-21 13:53:04,10000.0,11500.0,15,Good,777,2,0.87,Oyo,Nigeria,38,Old-aged Adult
8a858e325b3e903a015b3e9a2fba0b3e,1987-07-23,Savings,3.439571,6.4345525,Stanbic IBTC,Permanent,Graduate,301962096,5,2017-07-03 20:30:51,2017-07-03 19:30:42,20000.0,24500.0,30,Good,631,4,0.81,Lagos,Nigeria,38,Old-aged Adult
8a858fd55b1aae2e015b1bc0d49773ae,1992-09-24,Savings,3.3851748,6.5809046,GT Bank,Permanent,Graduate,301964192,4,2017-07-05 05:58:31,2017-07-05 04:58:15,20000.0,24500.0,30,Good,832,3,0.77,Lagos,Nigeria,32,Old-aged Adult
8a858e205c21d53a015c326a63a866a2,1985-04-17,Savings,7.387535,5.12615,GT Bank,Permanent,Graduate,301991769,3,2017-07-23 11:31:31,2017-07-23 10:31:23,10000.0,11500.0,15,Good,750,2,0.82,Abia,Nigeria,40,Old-aged Adult
8a858f215d2d2890015d30d3817d477e,1989-02-16,Savings,3.3549839,6.6113564,First Bank,Permanent,Graduate,302000008,2,2017-07-28 08:17:22,2017-07-28 07:17:16,10000.0,11500.0,15,Good,704,1,0.87,Lagos,Nigeria,36,Old-aged Adult
8a858e9e579558b6015795d6a68f473c,1995-03-31,Other,3.9736535,7.3680332,First Bank,Student,Graduate,301960094,12,2017-07-02 16:26:23,2017-07-02 15:26:18,20000.0,24500.0,30,Good,591,11,0.89,Oyo,Nigeria,30,Middle-aged Adult
8a858ee75a1db75f015a1df3eb031cf7,1977-08-29,Savings,3.418513,6.4252771,GT Bank,Permanent,Graduate,301974284,5,2017-07-12 10:07:11,2017-07-12 09:07:04,10000.0,11500.0,15,Good,654,4,0.83,Lagos,Nigeria,48,Old-aged Adult
8a858f3b59eed4f10159ef5f8a814a34,1976-01-05,Savings,3.454505,6.7494917,Access Bank,Permanent,Graduate,301960507,5,2017-07-03 05:45:37,2017-07-03 04:45:30,20000.0,24500.0,30,Good,777,4,0.78,Ogun State,Nigeria,49,Old-aged Adult
8a858ed55c5f1965015c623223f50a2c,1988-07-01,Savings,3.3431419,6.610393,Access Bank,Permanent,Graduate,301983151,4,2017-07-18 07:36:16,2017-07-18 06:36:10,10000.0,13000.0,30,Bad,539,3,0.77,Lagos,Nigeria,37,Old-aged Adult
8a858fa154daefc00154df6b9c792ca8,1986-02-16,Other,7.5075967,5.55619,EcoBank,Self-Employed,Graduate,301986191,6,2017-07-19 17:50:56,2017-07-19 16:50:46,30000.0,34500.0,30,Good,774,5,0.87,Abia,Nigeria,39,Old-aged Adult
8a858fc45c5f93be015c5fd6a7c91478,1985-08-28,Savings,3.3387383,6.5108886,Access Bank,Permanent,Graduate,301985251,3,2017-07-19 09:44:09,2017-07-19 08:44:02,10000.0,11500.0,15,Good,814,2,0.87,Lagos,Nigeria,40,Old-aged Adult
8a858e135cb22031015cb7c7290c7eef,1985-04-12,Savings,7.0483318,4.8340691,GT Bank,Permanent,Graduate,301995797,2,2017-07-25 18:59:25,2017-07-25 17:59:18,10000.0,13000.0,30,Bad,337,1,0.87,Rivers,Nigeria,40,Old-aged Adult
8a858e7d5b591490015b5c04c76a11fe,1986-10-19,Savings,3.4709746,6.6583315,Diamond Bank,Permanent,Graduate,301983429,4,2017-07-18 10:14:39,2017-07-18 09:13:28,10000.0,11125.0,15,Good,814,3,0.87,Lagos,Nigeria,38,Old-aged Adult
8a858e5555780ea001557c46f2c91d97,1980-04-22,Savings,7.5160943,9.087736,Zenith Bank,Permanent,Graduate,302000402,3,2017-07-28 11:59:46,2017-07-28 10:59:39,10000.0,13000.0,30,Good,823,2,0.77,Federal Capital Territory,Nigeria,45,Old-aged Adult
8a858edc5c7e7da5015c7f9b70d72be9,1980-04-19,Savings,3.2041744,6.4584668,GT Bank,Permanent,Graduate,301964487,2,2017-07-05 09:54:32,2017-07-05 08:54:26,10000.0,13000.0,30,Good,704,1,0.77,Lagos,Nigeria,45,Old-aged Adult
8a858fff5a28d297015a33bc2e845305,1980-09-04,Savings,6.98557,4.8064483,Union Bank,Permanent,Graduate,301961209,7,2017-07-03 15:05:14,2017-07-03 14:04:07,30000.0,39000.0,60,Good,619,6,0.79,Rivers,Nigeria,44,Old-aged Adult
8a858f105a4ed440015a50ce2f89452f,1984-05-17,Savings,7.8921853,5.0263922,Access Bank,Permanent,Graduate,301964692,2,2017-07-05 11:44:22,2017-07-05 10:44:16,10000.0,13000.0,30,Good,557,1,0.87,Akwa Ibom,Nigeria,41,Old-aged Adult
8a8588fd53c244bc0153c72ed1924a60,1993-06-09,Savings,7.498351,9.0935249,Zenith Bank,Permanent,Graduate,301958626,17,2017-07-01 07:49:35,2017-07-01 06:49:28,40000.0,48000.0,60,Bad,709,16,0.83,Federal Capital Territory,Nigeria,32,Old-aged Adult
8a858f4156939c3c0156b3061f4d69cf,1982-01-03,Other,4.481963,8.7206777,GT Bank,Self-Employed,Graduate,301994252,9,2017-07-24 21:03:41,2017-07-24 20:03:05,40000.0,48000.0,60,Good,760,8,0.81,Kwara,Nigeria,43,Old-aged Adult
8a858f965c6950da015c7b2cefaf445f,1980-09-14,Savings,3.3855154,6.6686835,GT Bank,Permanent,Graduate,301962976,2,2017-07-04 11:45:29,2017-07-04 10:45:24,10000.0,13000.0,30,Good,777,1,0.77,Ogun State,Nigeria,44,Old-aged Adult
8a858fc159db69c40159dbabde1a2167,1984-02-12,Savings,3.3267724,6.4746465,GT Bank,Permanent,Graduate,301975609,7,2017-07-13 08:39:16,2017-07-13 07:39:09,30000.0,39000.0,60,Good,618,6,0.85,Lagos,Nigeria,41,Old-aged Adult
8a858ffc5b1f07ee015b1f4c95a13b04,1990-10-17,Savings,3.3531857,6.4815092,First Bank,Permanent,Graduate,301971413,5,2017-07-10 13:05:02,2017-07-10 12:03:51,10000.0,12250.0,30,Good,699,4,0.8,Lagos,Nigeria,34,Old-aged Adult
8a858faf5a28ca05015a2952bc3f2e86,1979-10-17,Savings,3.9260828,7.4017273,GT Bank,Permanent,Graduate,301959452,5,2017-07-01 21:40:03,2017-07-01 20:39:57,20000.0,24500.0,30,Good,768,4,0.83,Oyo,Nigeria,45,Old-aged Adult
8a858f0b5d36a8e1015d36cd984b1990,1970-07-21,Current,3.2929328,6.4972875,Stanbic IBTC,Permanent,Graduate,301999160,2,2017-07-27 16:55:48,2017-07-27 15:55:41,10000.0,13000.0,30,Good,557,1,0.77,Lagos,Nigeria,55,Old-aged Adult
8a858f045bb63525015bbfc1e9654aba,1986-05-17,Savings,3.2619772,6.5626102,GT Bank,Permanent,Graduate,301966025,3,2017-07-06 09:06:36,2017-07-06 08:06:29,10000.0,11500.0,15,Good,649,2,0.87,Lagos,Nigeria,39,Old-aged Adult
8a858f6459b6456d0159b69978f22bed,1989-10-24,Savings,7.5308917,9.0429283,EcoBank,Permanent,Graduate,301969032,2,2017-07-08 10:12:52,2017-07-08 09:12:37,10000.0,13000.0,30,Good,410,1,0.87,Federal Capital Territory,Nigeria,35,Old-aged Adult
8a858fb65b2020b2015b205fe7a63993,1986-02-22,Savings,3.3369699,6.5347605,GT Bank,Permanent,Graduate,301982747,5,2017-07-17 21:37:54,2017-07-17 20:36:42,20000.0,24500.0,30,Good,805,4,0.87,Lagos,Nigeria,39,Old-aged Adult
8a858ff85bd93919015bdab43d435d04,1989-02-24,Savings,3.3395917,6.5087617,GT Bank,Permanent,Graduate,301971167,3,2017-07-10 10:53:57,2017-07-10 09:53:51,10000.0,13000.0,30,Good,787,2,0.77,Lagos,Nigeria,36,Old-aged Adult
8a858ee65be8d42d015beb69b0bc72aa,1986-05-03,Savings,5.1691121,7.2708209,Access Bank,Permanent,Graduate,301977381,2,2017-07-14 11:19:27,2017-07-14 10:19:20,10000.0,13000.0,30,Good,777,1,0.87,Ondo,Nigeria,39,Old-aged Adult
8a85896653f0fed201540473a34c058b,1989-12-25,Savings,3.3871776,6.5745157,GT Bank,Permanent,Graduate,301964792,11,2017-07-05 12:40:16,2017-07-05 11:40:02,30000.0,36000.0,60,Good,795,10,0.79,Lagos,Nigeria,35,Old-aged Adult
8a858e2c5b80de3f015b80e8045204ef,1982-02-26,Savings,3.379166,6.6194277,Stanbic IBTC,Permanent,Graduate,301989409,2,2017-07-21 14:27:10,2017-07-21 13:26:55,10000.0,11500.0,15,Good,777,1,0.87,Lagos,Nigeria,43,Old-aged Adult
8a85888c548fb3d501549748043c4fc2,1989-06-03,Savings,3.3255134,6.5455431,First Bank,Permanent,Graduate,301987464,3,2017-07-20 12:39:46,2017-07-20 11:39:38,10000.0,11500.0,15,Good,832,2,0.82,Lagos,Nigeria,36,Old-aged Adult
8a858ec25a422913015a426c5d902a9c,1985-10-13,Savings,3.5174932,6.6696632,Zenith Bank,Permanent,Graduate,301962545,4,2017-07-04 07:17:18,2017-07-04 06:16:11,10000.0,12250.0,30,Good,783,3,0.77,Lagos,Nigeria,39,Old-aged Adult
8a858ec05aa3fb9e015aa4d476dd4a29,1986-07-15,Savings,3.3396787,6.6017501,GT Bank,Permanent,Graduate,301987573,6,2017-07-20 13:40:12,2017-07-20 12:40:04,15000.0,16687.5,15,Good,697,5,0.88,Lagos,Nigeria,39,Old-aged Adult
8a85889853f0fbaa01540444629832e2,1985-06-18,Savings,6.6851048,6.2222471,GT Bank,Self-Employed,Graduate,301966034,10,2017-07-06 09:13:23,2017-07-06 08:13:17,20000.0,24500.0,30,Good,789,9,0.81,Delta,Nigeria,40,Old-aged Adult
8a858e935b496584015b49b68b7a2343,1994-05-13,Savings,3.3360495,6.5884353,Access Bank,Student,Graduate,301975542,6,2017-07-13 07:43:00,2017-07-13 06:42:53,30000.0,34500.0,30,Good,532,5,0.87,Lagos,Nigeria,31,Middle-aged Adult
8a858eda5c8863ff015c97c9d3a9122a,1980-12-31,Savings,3.9739724,7.391286,Access Bank,Permanent,Graduate,301976053,2,2017-07-13 13:23:29,2017-07-13 12:23:22,10000.0,13000.0,30,Good,832,1,0.77,Oyo,Nigeria,44,Old-aged Adult
